-1.327966,-0.473569,-0.312734,-0.538620,-0.670213,0.427484,1.000000,-0.000257,-0.000000,0.000000,0.000361,-0.000000,-0.000321,1.000000
-1.346494,-0.476978,-0.304549,-0.532501,-0.679974,0.438739,1.000000,-0.000257,-0.000000,0.000001,0.000109,-0.000000,-0.000070,1.000000
-1.356090,-0.480422,-0.296362,-0.527941,-0.686985,0.442780,1.000000,-0.000257,-0.000000,0.000000,0.000489,0.000000,-0.000449,1.000000
-1.359797,-0.483851,-0.288239,-0.524463,-0.692175,0.442109,1.000000,-0.000257,-0.000000,-0.000001,0.001793,0.000001,-0.001754,1.000000
-1.354751,-0.487325,-0.280098,-0.522482,-0.694681,0.434314,1.000000,-0.000257,-0.000000,-0.000002,0.003038,0.000002,-0.002998,1.000000
-1.344570,-0.490797,-0.272005,-0.521343,-0.695579,0.422317,1.000000,-0.000256,-0.000001,-0.000003,0.004453,0.000003,-0.004414,1.000000
-1.324284,-0.494303,-0.263936,-0.521699,-0.693305,0.401915,1.000000,-0.000256,-0.000001,-0.000005,0.006614,0.000005,-0.006575,1.000000
-1.318193,-0.497697,-0.256051,-0.519869,-0.695311,0.393307,1.000000,-0.000256,-0.000001,-0.000006,0.007279,0.000006,-0.007239,1.000000
-1.315278,-0.493958,-0.265294,-0.542916,-0.694799,0.412473,1.000000,-0.000255,-0.000001,-0.000007,0.007889,0.000006,-0.007849,1.000000
-1.337306,-0.497089,-0.257408,-0.537669,-0.706312,0.427840,1.000000,-0.000255,-0.000001,-0.000007,0.008431,0.000007,-0.008392,1.000000
-1.380903,-0.492047,-0.267274,-0.551073,-0.722214,0.483065,1.000000,-0.000255,-0.000001,-0.000007,0.008893,0.000007,-0.008853,1.000000
-1.466420,-0.493485,-0.259730,-0.530798,-0.755598,0.546361,1.000000,-0.000255,-0.000001,-0.000008,0.009263,0.000007,-0.009224,1.000000
-1.594882,-0.484031,-0.270740,-0.515645,-0.802962,0.658772,1.000000,-0.000255,-0.000001,-0.000008,0.009534,0.000007,-0.009495,1.000000
-1.785863,-0.481675,-0.264355,-0.457856,-0.868463,0.795251,1.000000,-0.000255,-0.000001,-0.000008,0.009700,0.000008,-0.009661,1.000000
-2.041218,-0.464364,-0.278460,-0.382165,-0.950672,0.987534,1.000000,-0.000255,-0.000001,-0.000008,0.009756,0.000008,-0.009716,1.000000
-2.348520,-0.460079,-0.273796,-0.265317,-1.023972,1.205286,1.000000,-0.000255,-0.000001,-0.000008,0.009701,0.000008,-0.009662,1.000000
-2.651949,-0.441839,-0.289934,-0.144678,-1.081917,1.427115,1.000000,-0.000255,-0.000001,-0.000008,0.009536,0.000007,-0.009497,1.000000
-2.866818,-0.446409,-0.281301,-0.052609,-1.100205,1.581335,1.000000,-0.000255,-0.000001,-0.000008,0.009266,0.000007,-0.009227,1.000000
-2.939673,-0.432414,-0.295956,-0.020231,-1.116841,1.635837,1.000000,-0.000255,-0.000001,-0.000007,0.008897,0.000007,-0.008858,1.000000
-2.852106,-0.434610,-0.288315,-0.058702,-1.121254,1.573016,1.000000,-0.000255,-0.000001,-0.000007,0.008436,0.000006,-0.008397,1.000000
-2.672651,-0.415064,-0.306494,-0.138600,-1.127920,1.447335,1.000000,-0.000255,-0.000001,-0.000006,0.007895,0.000006,-0.007855,1.000000
-2.504872,-0.417848,-0.298325,-0.211730,-1.115144,1.327033,1.000000,-0.000256,-0.000001,-0.000006,0.007285,0.000005,-0.007246,1.000000
-2.459401,-0.402952,-0.315067,-0.235148,-1.121999,1.299326,1.000000,-0.000256,-0.000001,-0.000005,0.006622,0.000005,-0.006582,1.000000
-2.684655,-0.404099,-0.308451,-0.134413,-1.156092,1.458158,1.000000,-0.000256,-0.000001,-0.000004,0.005194,0.000004,-0.005154,1.000000
-2.755855,-0.407758,-0.299963,-0.101865,-1.166347,1.508331,1.000000,-0.000256,-0.000001,-0.000002,0.003740,0.000002,-0.003701,1.000000
-2.618810,-0.410362,-0.292045,-0.163344,-1.159708,1.409518,1.000000,-0.000257,-0.000000,-0.000001,0.002395,0.000001,-0.002355,1.000000
-2.662453,-0.413771,-0.284028,-0.143517,-1.168678,1.440055,1.000000,-0.000257,-0.000000,0.000000,0.000840,0.000000,-0.000800,1.000000
-2.671609,-0.416916,-0.275987,-0.139120,-1.174411,1.445898,1.000000,-0.000257,-0.000000,0.000001,0.000113,-0.000000,-0.000073,1.000000
-2.645434,-0.420168,-0.267964,-0.150523,-1.176570,1.426250,1.000000,-0.000257,-0.000000,0.000000,0.000361,-0.000000,-0.000322,1.000000
-2.669304,-0.423347,-0.260047,-0.139604,-1.183601,1.442801,1.000000,-0.000257,-0.000000,-0.000000,0.001052,0.000001,-0.001012,1.000000
-2.657815,-0.426472,-0.252147,-0.144442,-1.187228,1.433721,1.000000,-0.000257,-0.000000,-0.000002,0.002719,0.000002,-0.002679,1.000000
-2.659392,-0.429627,-0.244298,-0.143473,-1.192024,1.434145,1.000000,-0.000256,-0.000001,-0.000004,0.004832,0.000004,-0.004793,1.000000
-2.664087,-0.432742,-0.236490,-0.141129,-1.197128,1.436863,1.000000,-0.000256,-0.000001,-0.000005,0.006278,0.000005,-0.006239,1.000000
-2.660390,-0.435826,-0.228727,-0.142506,-1.201400,1.433441,1.000000,-0.000255,-0.000001,-0.000006,0.007601,0.000006,-0.007561,1.000000
-2.660574,-0.438889,-0.221021,-0.142172,-1.206014,1.432872,1.000000,-0.000255,-0.000001,-0.000008,0.009094,0.000007,-0.009055,1.000000
