-0.031325,0.877590,0.442051
-0.031686,0.877551,0.441304
-0.029828,0.875342,0.444683
-0.028084,0.872145,0.448546
-0.031334,0.867849,0.450463
-0.039426,0.863063,0.449501
-0.048353,0.858681,0.446436
-0.055461,0.855162,0.442642
-0.060160,0.852576,0.439097
-0.062705,0.850804,0.436284
-0.063550,0.849661,0.434336
-0.063115,0.848966,0.433176
-0.061728,0.848577,0.432643
-0.059701,0.848379,0.432484
-0.057276,0.848292,0.432507
-0.054700,0.848258,0.432550
-0.052215,0.848234,0.432495
-0.050044,0.848193,0.432299
-0.048388,0.848121,0.431961
-0.047462,0.848007,0.431363
-0.047420,0.847846,0.430239
-0.048279,0.847650,0.428396
-0.050016,0.847430,0.425824
-0.052487,0.847167,0.422443
-0.054940,0.846905,0.419370
-0.057344,0.846658,0.416963
-0.059810,0.846430,0.415160
-0.062541,0.846218,0.413463
-0.065624,0.846036,0.411101
-0.068867,0.845878,0.407227
-0.071517,0.845765,0.401306
-0.072419,0.845785,0.393700
-0.070982,0.845974,0.385554
-0.069041,0.845744,0.377308
-0.068405,0.844685,0.369346
-0.069380,0.843057,0.362765
-0.071409,0.841428,0.358680
-0.073606,0.840321,0.357626
-0.075125,0.840033,0.359524
-0.076288,0.840287,0.364042
-0.077462,0.840762,0.371196
-0.077180,0.841738,0.380771
-0.073337,0.843719,0.391446
-0.064990,0.846732,0.399144
-0.054286,0.849977,0.405665
-0.044475,0.852280,0.413922
-0.038973,0.852851,0.424041
-0.039366,0.851721,0.432973
-0.045003,0.849498,0.437628
-0.053370,0.846688,0.437515
-0.061119,0.843827,0.434627
-0.066866,0.841253,0.431147
-0.070702,0.839050,0.428372
-0.073129,0.837189,0.426590
-0.074523,0.835658,0.425609
-0.075019,0.834518,0.425162
-0.074743,0.833808,0.425061
-0.074054,0.833377,0.425485
-0.073653,0.832948,0.426016
-0.074099,0.832252,0.426088
-0.075201,0.831214,0.425760
-0.076366,0.829959,0.425311
-0.077140,0.828648,0.424976
-0.077427,0.827378,0.424823
-0.077392,0.826186,0.424804
-0.077197,0.825109,0.424878
-0.076887,0.824204,0.425051
-0.076527,0.823470,0.425319
-0.076290,0.822796,0.425628
-0.076314,0.822040,0.425888
-0.076535,0.821139,0.426041
-0.076759,0.820120,0.426101
-0.076843,0.819053,0.426119
-0.076774,0.818003,0.426144
-0.076604,0.817020,0.426212
-0.076391,0.816127,0.426351
-0.076195,0.815304,0.426555
-0.076071,0.814491,0.426782
-0.076026,0.813634,0.426976
-0.076011,0.812716,0.427108
-0.075967,0.811760,0.427188
-0.075871,0.810802,0.427248
-0.075736,0.809871,0.427325
-0.075586,0.808980,0.427440
-0.075449,0.808113,0.427587
-0.075336,0.807245,0.427742
-0.075243,0.806357,0.427876
-0.075149,0.805448,0.427981
-0.075043,0.804531,0.428068
-0.074923,0.803621,0.428154
-0.074797,0.802725,0.428253
-0.074674,0.801839,0.428367
-0.074557,0.800955,0.428484
-0.074445,0.800064,0.428593
-0.074332,0.799166,0.428691
-0.074217,0.798266,0.428782
-0.074098,0.797370,0.428873
-0.073979,0.796479,0.428969
-0.073861,0.795590,0.429068
-0.073744,0.794701,0.429165
-0.073627,0.793809,0.429258
-0.073511,0.792917,0.429348
-0.073393,0.792025,0.429436
-0.073275,0.791135,0.429525
-0.073158,0.790247,0.429614
-0.073040,0.789358,0.429703
-0.072923,0.788469,0.429789
-0.072806,0.787581,0.429874
-0.072689,0.786693,0.429958
-0.072572,0.785805,0.430042
-0.072454,0.784918,0.430125
-0.072337,0.784032,0.430207
-0.072220,0.783145,0.430289
-0.072103,0.782260,0.430369
-0.071987,0.781374,0.430448
-0.071870,0.780489,0.430527
-0.071753,0.779605,0.430606
-0.071636,0.778720,0.430683
-0.071520,0.777837,0.430760
-0.071403,0.776953,0.430836
-0.071287,0.776070,0.430911
-0.071170,0.775188,0.430986
-0.071054,0.774306,0.431061
-0.070938,0.773424,0.431134
-0.070822,0.772543,0.431207
-0.070706,0.771662,0.431280
-0.070590,0.770781,0.431352
-0.070474,0.769901,0.431423
-0.070358,0.769022,0.431494
-0.070243,0.768143,0.431564
-0.070127,0.767264,0.431634
-0.070012,0.766385,0.431704
-0.069896,0.765507,0.431773
-0.069781,0.764630,0.431841
-0.069666,0.763753,0.431910
-0.069551,0.762876,0.431977
-0.069437,0.762000,0.432045
-0.069322,0.761124,0.432112
-0.069208,0.760249,0.432178
-0.069093,0.759373,0.432245
-0.068979,0.758499,0.432311
-0.068865,0.757625,0.432376
-0.068752,0.756751,0.432442
-0.068638,0.755877,0.432507
-0.068525,0.755004,0.432572
-0.068411,0.754132,0.432636
-0.068298,0.753260,0.432700
-0.068185,0.752388,0.432764
-0.068073,0.751516,0.432828
-0.067960,0.750645,0.432892
-0.067848,0.749775,0.432955
-0.067736,0.748904,0.433019
-0.067624,0.748035,0.433082
-0.067512,0.747165,0.433144
-0.067401,0.746296,0.433207
-0.067290,0.745427,0.433270
-0.067179,0.744559,0.433332
-0.067069,0.743691,0.433395
-0.066958,0.742823,0.433457
-0.066849,0.741956,0.433519
-0.066739,0.741089,0.433581
-0.066629,0.740222,0.433643
-0.066520,0.739356,0.433705
-0.066412,0.738490,0.433766
-0.066303,0.737624,0.433828
-0.066195,0.736758,0.433890
-0.066088,0.735893,0.433951
-0.065980,0.735028,0.434013
-0.065873,0.734164,0.434074
-0.065767,0.733299,0.434135
-0.065661,0.732435,0.434197
-0.065555,0.731571,0.434258
-0.065450,0.730708,0.434319
-0.065345,0.729844,0.434380
-0.065241,0.728981,0.434441
-0.065137,0.728118,0.434502
-0.065033,0.727255,0.434563
-0.064930,0.726392,0.434623
-0.064828,0.725530,0.434684
-0.064726,0.724667,0.434745
-0.064624,0.723805,0.434805
-0.064523,0.722943,0.434865
-0.064422,0.722081,0.434925
-0.064322,0.721219,0.434985
-0.064223,0.720357,0.435045
-0.064124,0.719495,0.435105
-0.064026,0.718633,0.435164
-0.063928,0.717771,0.435224
-0.063831,0.716910,0.435283
-0.063734,0.716048,0.435342
-0.063638,0.715186,0.435400
-0.063543,0.714324,0.435458
-0.063448,0.713462,0.435516
-0.063353,0.712601,0.435574
-0.063260,0.711739,0.435631
-0.063167,0.710877,0.435688
-0.063074,0.710015,0.435745
-0.062982,0.709153,0.435801
-0.062891,0.708291,0.435857
-0.062800,0.707428,0.435912
-0.062710,0.706566,0.435967
-0.062621,0.705703,0.436021
-0.062532,0.704841,0.436075
-0.062444,0.703978,0.436129
-0.062356,0.703115,0.436182
-0.062269,0.702252,0.436234
-0.062182,0.701389,0.436286
-0.062096,0.700526,0.436337
-0.062011,0.699663,0.436387
-0.061926,0.698799,0.436437
-0.061842,0.697936,0.436487
-0.061758,0.697072,0.436535
-0.061675,0.696208,0.436583
-0.061592,0.695344,0.436631
