-0.031325,0.877590,0.442051
-0.031686,0.877551,0.441304
-0.029828,0.875342,0.444683
-0.028087,0.872145,0.448554
-0.031340,0.867851,0.450488
-0.039445,0.863062,0.449541
-0.048384,0.858675,0.446489
-0.055487,0.855151,0.442715
-0.060142,0.852564,0.439208
-0.062594,0.850795,0.436456
-0.063284,0.849658,0.434596
-0.062612,0.848978,0.433560
-0.060897,0.848608,0.433200
-0.058515,0.848424,0.433172
-0.055660,0.848353,0.433351
-0.052602,0.848333,0.433572
-0.049606,0.848319,0.433738
-0.046942,0.848279,0.433780
-0.044842,0.848200,0.433689
-0.043532,0.848072,0.433430
-0.043203,0.847896,0.432780
-0.043922,0.847681,0.431391
-0.045642,0.847445,0.429310
-0.048330,0.847181,0.426288
-0.051343,0.846900,0.422802
-0.054128,0.846637,0.419813
-0.056771,0.846398,0.417416
-0.059431,0.846179,0.415439
-0.062338,0.845982,0.413279
-0.065542,0.845800,0.410218
-0.068756,0.845624,0.405598
-0.071209,0.845477,0.399171
-0.071927,0.845438,0.391443
-0.070558,0.845532,0.383440
-0.068802,0.845243,0.375506
-0.068312,0.844203,0.367992
-0.069359,0.842657,0.361892
-0.071406,0.841122,0.358184
-0.073593,0.840079,0.357312
-0.075128,0.839790,0.359151
-0.076294,0.840010,0.363383
-0.077554,0.840421,0.370091
-0.077969,0.841146,0.379293
-0.075601,0.842522,0.390056
-0.069313,0.844734,0.398682
-0.060500,0.847368,0.404610
-0.051734,0.849537,0.410927
-0.045704,0.850448,0.419163
-0.043798,0.849910,0.427669
-0.045621,0.848314,0.434132
-0.050309,0.846132,0.437316
-0.056869,0.843752,0.436734
-0.064246,0.841313,0.432652
-0.070591,0.838974,0.427521
-0.075179,0.836926,0.423216
-0.078033,0.835307,0.419661
-0.079377,0.834091,0.416340
-0.079553,0.833153,0.413086
-0.079533,0.832124,0.410089
-0.079996,0.830776,0.407847
-0.080793,0.829220,0.406834
-0.081272,0.827758,0.407237
-0.080758,0.826679,0.408845
-0.079167,0.826005,0.411378
-0.077106,0.825486,0.414286
-0.074923,0.825022,0.416593
-0.072686,0.824631,0.418300
-0.070302,0.824407,0.419322
-0.067488,0.824541,0.419350
-0.064035,0.825077,0.419067
-0.060212,0.825778,0.419720
-0.057210,0.826108,0.422265
-0.056651,0.825552,0.425987
-0.059126,0.824083,0.428455
-0.063909,0.821871,0.428508
-0.068812,0.819398,0.427098
-0.072280,0.817142,0.425387
-0.073980,0.815321,0.423947
-0.074374,0.813874,0.422936
-0.074138,0.812629,0.422258
-0.073774,0.811455,0.421775
-0.073436,0.810328,0.421473
-0.073026,0.809317,0.421357
-0.072383,0.808525,0.421396
-0.071448,0.808023,0.421557
-0.070428,0.807741,0.421889
-0.069862,0.807411,0.422390
-0.070255,0.806728,0.422882
-0.071530,0.805590,0.423110
-0.073054,0.804155,0.423011
-0.074178,0.802671,0.422746
-0.074667,0.801298,0.422469
-0.074667,0.800062,0.422222
-0.074426,0.798940,0.422015
-0.074083,0.797932,0.421885
-0.073656,0.797078,0.421880
-0.073169,0.796390,0.422024
-0.072771,0.795782,0.422300
-0.072668,0.795097,0.422624
-0.072915,0.794226,0.422869
-0.073335,0.793178,0.422955
-0.073683,0.792044,0.422898
-0.073829,0.790915,0.422762
-0.073782,0.789840,0.422613
-0.073606,0.788847,0.422505
-0.073358,0.787951,0.422483
-0.073093,0.787141,0.422565
-0.072885,0.786366,0.422727
-0.072795,0.785554,0.422908
-0.072816,0.784662,0.423039
-0.072877,0.783699,0.423087
-0.072901,0.782702,0.423062
-0.072854,0.781711,0.423004
-0.072740,0.780758,0.422957
-0.072584,0.779853,0.422955
-0.072419,0.778989,0.423009
-0.072279,0.778139,0.423104
-0.072181,0.777272,0.423202
-0.072119,0.776373,0.423274
-0.072066,0.775445,0.423306
-0.071998,0.774507,0.423308
-0.071906,0.773577,0.423303
-0.071791,0.772667,0.423314
-0.071668,0.771776,0.423350
-0.071550,0.770895,0.423406
-0.071445,0.770010,0.423467
-0.071353,0.769113,0.423519
-0.071266,0.768205,0.423553
-0.071176,0.767292,0.423576
-0.071078,0.766383,0.423596
-0.070972,0.765482,0.423624
-0.070864,0.764588,0.423661
-0.070759,0.763696,0.423705
-0.070658,0.762802,0.423749
-0.070560,0.761903,0.423787
-0.070463,0.761001,0.423819
-0.070365,0.760100,0.423849
-0.070264,0.759201,0.423880
-0.070161,0.758305,0.423914
-0.070059,0.757410,0.423951
-0.069957,0.756516,0.423989
-0.069857,0.755620,0.424024
-0.069758,0.754723,0.424058
-0.069658,0.753826,0.424090
-0.069558,0.752930,0.424123
-0.069457,0.752036,0.424156
-0.069356,0.751142,0.424191
-0.069255,0.750248,0.424225
-0.069155,0.749355,0.424259
-0.069055,0.748461,0.424292
-0.068955,0.747567,0.424324
-0.068855,0.746674,0.424357
-0.068754,0.745782,0.424389
-0.068654,0.744890,0.424422
-0.068554,0.743998,0.424455
-0.068454,0.743107,0.424487
-0.068354,0.742216,0.424519
-0.068254,0.741325,0.424551
-0.068154,0.740434,0.424583
-0.068054,0.739544,0.424615
-0.067954,0.738655,0.424647
-0.067854,0.737765,0.424678
-0.067754,0.736876,0.424709
-0.067654,0.735988,0.424741
-0.067554,0.735100,0.424772
-0.067454,0.734212,0.424803
-0.067354,0.733324,0.424834
-0.067254,0.732437,0.424864
-0.067154,0.731550,0.424895
-0.067054,0.730664,0.424926
-0.066955,0.729778,0.424956
-0.066855,0.728893,0.424987
-0.066755,0.728008,0.425017
-0.066655,0.727123,0.425048
-0.066556,0.726239,0.425078
-0.066456,0.725355,0.425108
-0.066356,0.724471,0.425139
-0.066257,0.723588,0.425169
-0.066157,0.722706,0.425199
-0.066058,0.721823,0.425229
-0.065958,0.720942,0.425260
-0.065859,0.720060,0.425290
-0.065759,0.719179,0.425321
-0.065660,0.718299,0.425351
-0.065560,0.717419,0.425382
-0.065461,0.716539,0.425412
-0.065362,0.715660,0.425443
-0.065263,0.714781,0.425474
-0.065163,0.713903,0.425505
-0.065064,0.713025,0.425536
-0.064965,0.712148,0.425568
-0.064866,0.711271,0.425600
-0.064767,0.710394,0.425631
-0.064669,0.709518,0.425663
-0.064570,0.708643,0.425696
-0.064471,0.707768,0.425728
-0.064373,0.706893,0.425761
-0.064274,0.706019,0.425795
-0.064176,0.705145,0.425828
-0.064078,0.704271,0.425862
-0.063980,0.703398,0.425896
-0.063882,0.702526,0.425931
-0.063785,0.701653,0.425966
-0.063687,0.700782,0.426001
-0.063590,0.699910,0.426037
-0.063493,0.699039,0.426073
-0.063396,0.698168,0.426110
-0.063299,0.697298,0.426147
-0.063203,0.696428,0.426184
-0.063106,0.695559,0.426222
-0.063011,0.694689,0.426260
-0.062915,0.693820,0.426299
-0.062820,0.692952,0.426339
-0.062725,0.692083,0.426379
