-1.340774,-0.473448,-0.312798,-0.536447,-0.674181,0.437901,1.000000,-0.000256,-0.000000,-0.000002,0.003423,0.000002,-0.003384,1.000000
-1.309539,-0.477168,-0.304402,-0.538489,-0.668635,0.408414,1.000000,-0.000257,-0.000000,-0.000001,0.001552,0.000001,-0.001512,1.000000
-1.290945,-0.480813,-0.296108,-0.538269,-0.666881,0.389147,1.000000,-0.000257,-0.000000,0.000001,0.000167,-0.000000,-0.000127,1.000000
-1.308987,-0.484184,-0.288024,-0.532581,-0.676505,0.400294,1.000000,-0.000257,-0.000000,0.000000,0.000473,-0.000000,-0.000433,1.000000
-1.345631,-0.487401,-0.280070,-0.523987,-0.691849,0.426845,1.000000,-0.000257,-0.000000,-0.000002,0.002361,0.000002,-0.002322,1.000000
-1.368233,-0.490676,-0.272109,-0.517540,-0.702809,0.441820,1.000000,-0.000256,-0.000001,-0.000004,0.005160,0.000004,-0.005120,1.000000
-1.363388,-0.494081,-0.264088,-0.515641,-0.705351,0.434307,1.000000,-0.000256,-0.000001,-0.000006,0.007259,0.000006,-0.007219,1.000000
-1.341759,-0.497563,-0.256050,-0.516358,-0.702698,0.412906,1.000000,-0.000255,-0.000001,-0.000007,0.008883,0.000007,-0.008843,1.000000
-1.305570,-0.501137,-0.248000,-0.518916,-0.695414,0.379149,1.000000,-0.000255,-0.000001,-0.000008,0.009762,0.000008,-0.009722,1.000000
-1.287728,-0.504600,-0.240067,-0.518609,-0.693739,0.360587,1.000000,-0.000255,-0.000001,-0.000007,0.008917,0.000007,-0.008877,1.000000
-1.294759,-0.507869,-0.232279,-0.515045,-0.699857,0.363084,1.000000,-0.000256,-0.000001,-0.000006,0.007311,0.000005,-0.007272,1.000000
-1.314808,-0.511022,-0.224586,-0.509822,-0.710050,0.376661,1.000000,-0.000256,-0.000001,-0.000004,0.005220,0.000004,-0.005181,1.000000
-1.343323,-0.514098,-0.216969,-0.503401,-0.722852,0.397390,1.000000,-0.000257,-0.000000,-0.000001,0.002414,0.000001,-0.002374,1.000000
-1.351855,-0.510058,-0.226058,-0.523382,-0.726454,0.424496,1.000000,-0.000257,-0.000000,-0.000001,0.001817,0.000001,-0.001778,1.000000
-1.487845,-0.511432,-0.218809,-0.496990,-0.774744,0.531672,1.000000,-0.000257,-0.000000,0.000000,0.000500,-0.000000,-0.000460,1.000000
-1.565182,-0.504207,-0.228785,-0.497064,-0.803799,0.607833,1.000000,-0.000257,-0.000000,0.000001,0.000251,-0.000000,-0.000212,1.000000
-1.965113,-0.499988,-0.223337,-0.383253,-0.924658,0.906254,1.000000,-0.000257,-0.000000,0.000001,0.000158,-0.000000,-0.000119,1.000000
-2.361963,-0.500400,-0.216982,-0.246448,-1.010728,1.198984,1.000000,-0.000257,-0.000000,-0.000000,0.001031,0.000000,-0.000992,1.000000
