-1.335627,-0.473515,-0.312768,-0.537338,-0.672572,0.433733,1.000000,-0.000255,-0.000001,-0.000008,0.009536,0.000007,-0.009497,1.000000
-1.346548,-0.476968,-0.304550,-0.532486,-0.679999,0.438775,1.000000,-0.000255,-0.000001,-0.000008,0.009523,0.000007,-0.009484,1.000000
-1.347245,-0.480452,-0.296344,-0.529424,-0.684286,0.435552,1.000000,-0.000255,-0.000001,-0.000006,0.007870,0.000006,-0.007831,1.000000
-1.336590,-0.483980,-0.288145,-0.528263,-0.685066,0.423065,1.000000,-0.000256,-0.000001,-0.000004,0.005167,0.000004,-0.005128,1.000000
-1.326296,-0.487486,-0.279999,-0.527012,-0.685917,0.410866,1.000000,-0.000257,-0.000000,-0.000002,0.003025,0.000002,-0.002985,1.000000
-1.317360,-0.490968,-0.271907,-0.525529,-0.687150,0.399784,1.000000,-0.000257,-0.000000,0.000000,0.000831,0.000000,-0.000792,1.000000
-1.317305,-0.494374,-0.263889,-0.522733,-0.691125,0.396106,1.000000,-0.000257,-0.000000,0.000001,0.000249,-0.000000,-0.000210,1.000000
-1.321166,-0.490492,-0.273354,-0.544828,-0.692748,0.421017,1.000000,-0.000257,-0.000000,0.000001,0.000116,-0.000000,-0.000076,1.000000
-1.455954,-0.492047,-0.265757,-0.517604,-0.740819,0.525787,1.000000,-0.000257,-0.000000,0.000000,0.000376,-0.000000,-0.000336,1.000000
-1.536054,-0.484927,-0.276120,-0.517650,-0.770247,0.604698,1.000000,-0.000257,-0.000000,0.000000,0.000675,0.000000,-0.000636,1.000000
-1.795557,-0.482983,-0.269557,-0.444607,-0.854088,0.795176,1.000000,-0.000257,-0.000000,-0.000001,0.001557,0.000001,-0.001518,1.000000
-1.968588,-0.469769,-0.282028,-0.400150,-0.911291,0.930889,1.000000,-0.000257,-0.000000,-0.000001,0.002119,0.000001,-0.002079,1.000000
-2.551947,-0.466235,-0.277004,-0.181682,-1.027644,1.349559,1.000000,-0.000256,-0.000000,-0.000003,0.004130,0.000003,-0.004091,1.000000
-2.673631,-0.451293,-0.291068,-0.134393,-1.056232,1.440754,1.000000,-0.000256,-0.000001,-0.000004,0.004858,0.000004,-0.004819,1.000000
-2.598852,-0.454301,-0.282715,-0.165018,-1.055567,1.386333,1.000000,-0.000256,-0.000001,-0.000006,0.006984,0.000005,-0.006945,1.000000
-2.484160,-0.438129,-0.297819,-0.215170,-1.058548,1.307820,1.000000,-0.000255,-0.000001,-0.000006,0.007619,0.000006,-0.007580,1.000000
-2.432861,-0.442294,-0.289214,-0.236033,-1.056338,1.270375,1.000000,-0.000255,-0.000001,-0.000008,0.009418,0.000007,-0.009378,1.000000
-2.621241,-0.444590,-0.281825,-0.157275,-1.085264,1.404399,1.000000,-0.000255,-0.000001,-0.000008,0.009730,0.000008,-0.009691,1.000000
-2.476904,-0.448041,-0.273431,-0.216734,-1.072707,1.299416,1.000000,-0.000255,-0.000001,-0.000007,0.008645,0.000007,-0.008606,1.000000
-2.462145,-0.451699,-0.265317,-0.222248,-1.074873,1.287666,1.000000,-0.000256,-0.000001,-0.000005,0.006920,0.000005,-0.006881,1.000000
-2.559680,-0.454426,-0.257758,-0.181696,-1.092533,1.357202,1.000000,-0.000256,-0.000001,-0.000003,0.004789,0.000003,-0.004749,1.000000
-2.509503,-0.457724,-0.249708,-0.201848,-1.090892,1.319718,1.000000,-0.000257,-0.000000,-0.000001,0.002063,0.000001,-0.002024,1.000000
-2.485993,-0.461157,-0.241747,-0.210942,-1.092085,1.301547,1.000000,-0.000257,-0.000000,0.000000,0.000645,-0.000000,-0.000605,1.000000
-2.532761,-0.464127,-0.234117,-0.191431,-1.102915,1.334675,1.000000,-0.000257,-0.000000,0.000001,0.000093,-0.000000,-0.000054,1.000000
-2.532240,-0.467250,-0.226351,-0.191197,-1.107418,1.333304,1.000000,-0.000257,-0.000000,0.000000,0.000521,0.000000,-0.000481,1.000000
-2.503076,-0.470522,-0.218531,-0.202578,-1.108018,1.310872,1.000000,-0.000257,-0.000000,-0.000001,0.001841,0.000001,-0.001802,1.000000
-2.522626,-0.473589,-0.210922,-0.194237,-1.115084,1.324285,1.000000,-0.000256,-0.000001,-0.000003,0.004506,0.000003,-0.004467,1.000000
-2.528098,-0.476646,-0.203306,-0.191600,-1.120281,1.327357,1.000000,-0.000256,-0.000001,-0.000005,0.006659,0.000005,-0.006619,1.000000
-2.513887,-0.479779,-0.195666,-0.196902,-1.122821,1.315857,1.000000,-0.000255,-0.000001,-0.000007,0.008458,0.000007,-0.008418,1.000000
-2.516100,-0.482846,-0.188120,-0.195598,-1.127508,1.316533,1.000000,-0.000255,-0.000001,-0.000008,0.009538,0.000007,-0.009499,1.000000
-2.525554,-0.485837,-0.180639,-0.191402,-1.133176,1.322626,1.000000,-0.000255,-0.000001,-0.000008,0.009509,0.000007,-0.009470,1.000000
-2.519144,-0.488874,-0.173146,-0.193568,-1.136697,1.316894,1.000000,-0.000255,-0.000001,-0.000007,0.008391,0.000006,-0.008352,1.000000
-2.518573,-0.491882,-0.165710,-0.193403,-1.140965,1.315529,1.000000,-0.000256,-0.000001,-0.000005,0.006569,0.000005,-0.006529,1.000000
-2.523802,-0.494839,-0.158331,-0.190937,-1.146008,1.318530,1.000000,-0.000256,-0.000001,-0.000003,0.004411,0.000003,-0.004372,1.000000
-2.522183,-0.497797,-0.150967,-0.191204,-1.150118,1.316392,1.000000,-0.000257,-0.000000,-0.000001,0.001769,0.000001,-0.001730,1.000000
-2.520862,-0.500744,-0.143640,-0.191356,-1.154240,1.314483,1.000000,-0.000257,-0.000000,0.000000,0.000485,-0.000000,-0.000445,1.000000
-2.523627,-0.503653,-0.136362,-0.189899,-1.158901,1.315673,1.000000,-0.000257,-0.000000,0.000001,0.000100,-0.000000,-0.000060,1.000000
-2.524448,-0.506548,-0.129114,-0.189219,-1.163289,1.315401,1.000000,-0.000257,-0.000000,0.000000,0.000693,0.000000,-0.000654,1.000000
-2.523154,-0.509435,-0.121893,-0.189378,-1.167371,1.313529,1.000000,-0.000257,-0.000000,-0.000002,0.002771,0.000002,-0.002731,1.000000
-2.524199,-0.512295,-0.114714,-0.188623,-1.171753,1.313445,1.000000,-0.000256,-0.000001,-0.000004,0.004884,0.000004,-0.004845,1.000000
-2.525288,-0.515136,-0.107569,-0.187858,-1.176130,1.313404,1.000000,-0.000256,-0.000001,-0.000006,0.007005,0.000005,-0.006965,1.000000
-2.525095,-0.517963,-0.100453,-0.187602,-1.180318,1.312389,1.000000,-0.000255,-0.000001,-0.000007,0.008701,0.000007,-0.008662,1.000000
-2.525524,-0.520772,-0.093371,-0.187109,-1.184575,1.311859,1.000000,-0.000255,-0.000001,-0.000008,0.009731,0.000008,-0.009692,1.000000
-2.526111,-0.523562,-0.086321,-0.186560,-1.188840,1.311458,1.000000,-0.000255,-0.000001,-0.000008,0.009376,0.000007,-0.009337,1.000000
-2.526440,-0.526336,-0.079302,-0.186118,-1.193057,1.310865,1.000000,-0.000255,-0.000001,-0.000006,0.008116,0.000006,-0.008077,1.000000
-2.526902,-0.529093,-0.072314,-0.185630,-1.197279,1.310381,1.000000,-0.000256,-0.000001,-0.000004,0.005492,0.000004,-0.005452,1.000000
-2.527150,-0.531833,-0.065357,-0.185231,-1.201458,1.309739,1.000000,-0.000257,-0.000000,-0.000002,0.003332,0.000002,-0.003293,1.000000
-2.552317,-0.535720,-0.065543,-0.189682,-1.196739,1.335086,1.000000,-0.000257,-0.000000,-0.000002,0.002663,0.000002,-0.002624,1.000000
-2.782525,-0.536889,-0.059382,-0.098985,-1.226313,1.513394,1.000000,-0.000257,-0.000000,-0.000000,0.001022,0.000000,-0.000982,1.000000
-2.856201,-0.537169,-0.060928,-0.083191,-1.228961,1.575628,1.000000,-0.000257,-0.000000,0.000000,0.000638,-0.000000,-0.000598,1.000000
-3.001517,-0.539389,-0.054024,-0.024569,-1.239632,1.688907,1.000000,-0.000257,-0.000000,0.000001,0.000171,-0.000000,-0.000131,1.000000
-3.061422,-0.536892,-0.056716,-0.013700,-1.242644,1.740126,1.000000,-0.000257,-0.000000,0.000001,0.000098,-0.000000,-0.000059,1.000000
-3.103601,-0.539128,-0.049829,0.002719,-1.247777,1.773354,1.000000,-0.000257,-0.000000,0.000000,0.000537,0.000000,-0.000498,1.000000
-3.106807,-0.541837,-0.042947,0.004036,-1.251941,1.775878,1.000000,-0.000257,-0.000000,-0.000002,0.002463,0.000002,-0.002423,1.000000
-3.106703,-0.544518,-0.036112,0.003987,-1.256095,1.775813,1.000000,-0.000256,-0.000001,-0.000004,0.005262,0.000004,-0.005223,1.000000
-3.106704,-0.547180,-0.029308,0.003982,-1.260237,1.775831,1.000000,-0.000256,-0.000001,-0.000006,0.007338,0.000006,-0.007298,1.000000
-3.106704,-0.549826,-0.022531,0.003977,-1.264368,1.775849,1.000000,-0.000255,-0.000001,-0.000007,0.008922,0.000007,-0.008882,1.000000
-3.106705,-0.552456,-0.015780,0.003973,-1.268488,1.775867,1.000000,-0.000255,-0.000001,-0.000008,0.009737,0.000008,-0.009698,1.000000
-3.106706,-0.555072,-0.009058,0.003968,-1.272595,1.775885,1.000000,-0.000255,-0.000001,-0.000008,0.009215,0.000007,-0.009176,1.000000
-3.106707,-0.557672,-0.002361,0.003963,-1.276692,1.775902,1.000000,-0.000255,-0.000001,-0.000006,0.007822,0.000006,-0.007782,1.000000
-3.106708,-0.560257,0.004311,0.003959,-1.280778,1.775920,1.000000,-0.000256,-0.000001,-0.000004,0.005115,0.000004,-0.005075,1.000000
